"event_id","title","date","start_time","end_time","location_description","description","snippet","phone","email","cost_free","cost_description","must_see","url","notice"
"137750","Astronomy: Mercury at Elongation","2016-12-11T00:00:00.000","18:00","19:30","Enter the park at Totten Road and Cross Island Parkway. Follow signs to the Visitor Center and Historic Battery.","<p>Our Urban Park Rangers will be your guides to the solar system, discussing the science, history,&nbsp;and folklore of the universe. Astronomy programs feature the use of telescopes and binoculars to observe specific astronomical events. Many programs feature astronomy experts and all equipment is provided. Stargazing is best on clear nights;&nbsp;in case of cloud cover, Urban Park&nbsp;Rangers will be prepared with additional related activities.</p>","Astronomy programs feature the use of telescopes and binoculars to observe specific astronomical events.","(718) 352-1769",,"1",,"0","astronomy-mercury-at-elongation","0"
"113093","Exhibit: Oh Sit! 14 Sculptors Consider the Chair","2015-10-07T00:00:00.000","07:00","20:00","Enter through 172nd St and Amsterdam Ave entrance","<p>Located along the esplanade leading up to the recently opened High Bridge,&nbsp;<em>Oh Sit! 14 Sculptors Consider the Chair</em>&nbsp;is a group exhibition of nine artists&rsquo; public artworks. In a frantic world, finding a chair can be almost impossible and settling comfortably into one can be an enormous satisfaction. Sitting in the wrong seat can cause anxiety and an even pain. Exhibiting artists Dan Bergman, Allan Cyprys, Robert Dell, Gregoire Ferland, Esther Grillo, Christina Jorge, Siena Gillann Porta, Herb Rosenberg and Chuck von Schmidt respond imaginatively to the notion of sitting or using a chair.&nbsp;<em>Oh Sit!</em>&nbsp;is framed as an imperative, a command&mdash;a way of asking the viewer to look and really consider the concept &ldquo;chair&rdquo; both objectively and subjectively.</p><p>For more information visit <a href=""http://www.nyc.gov/parks/art"">www.nyc.gov/parks/art</a>.</p>","NYC Parks is pleased to host Oh Sit! 14 Sculptors Consider the Chair will be on view through November 8, 2015 in Highbridge Park located in northern Manhattan.","(212) 360-1311","artandantiquities@parks.nyc.gov","1",,"0","sit-back-and-enjoy-new-public-art-exhibition-at-newly-opened-high-bridge","0"
"98341","Summer Streets","2014-08-02T00:00:00.000","07:00","13:00",,"<p>On three consecutive Saturdays in August, nearly seven miles of New York City&rsquo;s streets are opened to the public to play, run, walk, and bike. The route runs from Brooklyn Bridge,&nbsp;along&nbsp;Lafayette Street and Park Avenue, to Central Park at East 72nd Street and Fifth Avenue. <a href=""http://www.nyc.gov/html/dot/summerstreets/html/route/route.shtml"">View the Summer Streets map route</a></p><p>Summer Streets is an annual celebration of New York City&#39;s most valuable public space&mdash;our streets. Summer Streets provides space for healthy recreation and encourages New Yorkers to use more sustainable forms of transportation.</p><p>Passersby are weclome to participate in arts and crafts workshops, listen to musical performances, learn to salsa dance, eat healthy snacks, climb a 25&#39; climbing wall, soar through the sky on a 160&#39; zipline and explore a 179 years voice tunnel. <a href=""http://www.nyc.gov/html/dot/summerstreets/html/route/activities.shtml"">View Summer Streets&#39; schedule of activities</a></p><p>Summer Streets is a project of the&nbsp;New York City Department of Transportation.</p>","On three consecutive Saturdays in August, nearly seven miles of New York City’s streets are opened to the public to play, run, walk and bike.",,,"1",,"1","summer-streets","0"
"78723","Close: A Journey in Scotland at The New York Botanical Garden","2013-11-27T00:00:00.000","10:00","11:00",,"<p>	<span style=""font-family: helveticaneue, 'helvetica neue', helvetica, arial, sans-serif; font-size: 13px; line-height: 1.47em; "">The word &quot;close&quot; is a traditional Scottish word that describes a landscape so inspirational that heaven seems closer to Earth in that place. </span></p><p>	<span style=""font-family: helveticaneue, 'helvetica neue', helvetica, arial, sans-serif; font-size: 13px; line-height: 1.47em; "">In 2004 when landscape photographer and journalist Allan Pollok-Morris learned that Little Sparta, a garden designed by Ian Hamilton Finlay, had been named the most important work of art in Scotland, he was inspired to travel throughout his home country in search of new works in landscape design and land art.</span></p><p style=""margin: 9px 0px 1.5em; padding: 0px; border: 0px; outline: 0px; font-size: 13px; font-family: helveticaneue, 'helvetica neue', helvetica, arial, sans-serif; vertical-align: baseline; line-height: 1.47em; "">	This exhibition documents Pollok-Morris&#39;s journey and celebrates the creations of many notable contemporary designers and artists working in the Scottish landscape. Through his documentary-style photographs, Pollok-Morris aims to capture &quot;everyday&quot; images of these landscapes from the point of view of those who envisioned and created them. The exhibition uses examples from all corners of the country to celebrate the important role of gardens and land art in international arts and culture.</p>","A look at Scottish landscape design and land art.","(718) 817-8700","pubrel@nybg.org","0","Please visit the New York Botanical Garden's website below for pricing information.","0","close-a-journey-in-scotland-at-the-new-york-botanical-garden","0"
"94458","Red Hook Food Vendors","2014-06-28T00:00:00.000","10:00","19:00",,"Since 1974, the Red Hook Food Vendors have been serving the most authentic and traditional foods from Latin America in New York City. Named after its location--one of Brooklyn&#39;s most colorful and historic neighborhoods--the Red Hook Food Vendor&#39;s Marketplace has become a popular destination for foodies all over. It has been widely recognized by local &amp; international media as a top culinary destination. Its vendors have won numerous awards, including earning best street food in NYC 4 times (Vendy&#39;s) &amp; maintaining that distinctive honor for three consecutive years.","Since 1974, the Red Hook Food Vendors have been serving the most authentic and traditional foods from Latin America in New York City. Named after its location--one of Brooklyn's…",,,"1",,"0","red-hook-food-vendors","0"
"134509","Discovery Club for Families","2016-09-17T00:00:00.000","10:00","12:00",,"<p>This fall, get up close and personal with plants, bugs, and more in the Hallett Nature Sanctuary! Discovery Club families will enjoy exclusive access to Central Park&#39;s most secluded woodland&mdash;a unique living laboratory!</p><p>Adults and children alike will take part in an immersive woodland adventure, exploring how people, plants, and wildlife thrive in an urban park. &quot;Insider&#39;s View&quot; activities related to park design, horticulture, and gardening culminate with an opportunity to get your hands dirty with a park improvement project. This five-part series is perfect for families with children in grades one through 4.</p><p>Each participating child receives a Discovery Kit (a kid-friendly backpack that contains binoculars, a magnifying glass, field guides, and other discovery tools), along with a field notebook, and a Discovery Journal.</p><p>Registration required; please register <a href=""https://secure2.convio.net/cpc/site/SPageNavigator/discovery_club_registration.html&amp;s_src=fy17discoveryclub&amp;s_subsrc=website_discoveryprograms?_ga=1.39687715.1896222510.1465310747"">here</a>.&nbsp;</p>","Adults and children alike will take part in an immersive woodland adventure, exploring how people, plants, and wildlife thrive in an urban park.","(212) 310-6600","discovery@centralparknyc.org","0","Base fee for one child, one parent: $250 ($200 for Conservancy members). $150 each additional child; $50 each additional adult.","0","discovery-club-for-families","0"
"152677","Free Yoga at Garibaldi Plaza","2017-07-26T00:00:00.000","08:30","09:30",,"<p>Get your yoga on in Washington Square Park this summer&nbsp;with Sacred Sounds Yoga.&nbsp;Breathe, move, and stretch with us Wednesday mornings at Garibaldi Plaza. Please bring your own yoga mat.</p><p>Free, courtesy of NYC Parks.</p>","Breathe, move, and stretch with us Wednesday mornings at Garibaldi Plaza.","(212) 396-5873","hello@washingtonsquareparkconservancy.org","1",,"0","free-yoga-at-garibaldi-plaza","0"
"153080","Family Nature Walk","2017-09-10T00:00:00.000","12:00","13:00",,"<p>Join naturalist and educator&nbsp;Gabriel Willow&nbsp;on a family-friendly walk through the gardens or woodlands. No registration is required.&nbsp;</p><p>Children ages six and older are welcome with an adult. Severe weather cancels.</p><p>Free with admission to the grounds.&nbsp;</p>","Join naturalist and educator Gabriel Willow on a family-friendly walk through the gardens or woodlands.",,,"0","Garden admission prices: $8 Adults, $4 Students and Seniors 65+, $2 Children 6+, Free to Members and children under 6","0","family-nature-walk","0"
"78087","DigitalWork NYC Recruitment: Pelham Fritz Recreation Center","2013-11-04T00:00:00.000","15:30","16:30",,"<p>	DigitalWork NYC, for 16 to 26 year olds, is a valuable opportunity to gain technical&nbsp;job skills for free.&nbsp; Become certified in Microsoft Office&nbsp;10 or Adobe Creative Suite 6,&nbsp;learn resume writing and interview techniques, receive job search support from an employment specialist and more!</p><p>	These recruitment sessions help you through the application and interview process.&nbsp; Recreation Center membership is not required to attend.</p><p></p>","Become certified in Microsoft Office 10 and Adobe Creative Suite 6 through DigitalWork NYC, free for 16 to 26 year olds! These sessions help you apply and interview for the program.","(212) 255-3066","digitalworkcrc@parks.nyc.gov","1",,"0","digitalwork-nyc-recruitment","0"
"124533","Nature Exploration Hike (moderate)","2016-04-17T00:00:00.000","11:00","12:30","The entrance to the playground is located at Dyckman Street and Riverside Drive.","<p>Hiking is the ultimate way to enjoy the outdoors and a fun way to reduce stress. Regardless of the intensity level, it is a great way to burn calories and stay fit.&nbsp;</p><p>Our Urban Park Ranger hiking guides will introduce you to the hidden gems of New York City parks.&nbsp;On our nature hikes, you can take an hour to unplug from the world and immerse yourself in the wonders of nature.&nbsp;</p><p>Moderate hikes are longer, faster-paced hikes on rugged terrain.&nbsp;For all hiking programs we recommend wearing comfortable shoes or boots, and packing water and a light snack.&nbsp;</p>","On our nature hikes, you can take an hour to unplug from the world and immerse yourself in the wonders of nature.","(212) 628-2345",,"1",,"0","nature-exploration-hike-moderate","0"
"144991","Paint it Up","2017-04-04T00:00:00.000","10:00","11:00",,"<p>Create a still-life painting on canvas to take home.&nbsp;This program is suitable for adults.</p><p><strong>Paint It Up Program Schedule</strong><br />May: Upcycle Decorative Painted Cans and Containers<br />June: Recycle Painted Rocks-painted nature on rocks<br />&nbsp;</p>","Create a still-life painting on canvas to take home. This program is suitable for adults.","(718) 365-5516","Lucy.Aponte@parks.nyc.gov","1",,"0","paint-it-up","0"
"66981","Summer on the Hudson: Amplified Sundays Presents Bella's Bartok","2013-07-07T00:00:00.000","19:00","21:00",,"<p>	Vibrantly danceable live music in Riverside Park accompanied by spectacular sunsets along the Hudson River every Sunday in July at 7pm for free. All ages welcome.</p><p>	July 7: Bella&rsquo;s Bartok - bohemian dance punk.</p>","Vibrantly danceable live music in Riverside Park accompanied by spectacular sunsets along the Hudson River.","311","zhen.heinemann@parks.nyc.gov","1",,"0","summer-on-the-hudson-amplified-sundays","0"
