txn_id,post_date,account_id,applicant_id,slip_id,basin,rate_class,txn_type,length_ft_billed,months_billed,foot_months,rate_per_foot_month,amount,tax_amount,total_amount,payment_status,due_date,paid_date,notes
TXN-202305-028185,2023-05-01,AC-VB-1018,WL-02100,VB-1018,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,41.92,5.38,47.3,OPEN,2023-05-15,,metered
TXN-202305-028320,2023-05-01,AC-VB-1020,WL-02112,VB-1020,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2023-05-15,2023-05-12,
TXN-202305-028321,2023-05-01,AC-VB-1020,WL-02112,VB-1020,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,19.99,2.57,22.56,PAID,2023-05-15,2023-05-12,metered
TXN-202305-028450,2023-05-01,AC-VB-1022,WL-01981,VB-1022,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,57,1,57,10.4,592.8,76.12,668.92,PAID,2023-05-15,2023-05-22,
TXN-202305-028630,2023-05-01,AC-EW-0101,WL-01414,EW-0101,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,80,1,80,7.55,604.0,77.55,681.55,PAID,2023-05-15,2023-05-24,
TXN-202305-028706,2023-05-01,AC-EW-0102,WL-03666,EW-0102,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,56,1,56,7.55,422.8,54.29,477.09,PAID,2023-05-15,2023-05-11,
TXN-202305-028771,2023-05-01,AC-EW-0103,WL-01149,EW-0103,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,43,1,43,7.55,324.65,41.69,366.34,PAID,2023-05-15,2023-05-13,
TXN-202305-028772,2023-05-01,AC-EW-0103,WL-01149,EW-0103,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,41.24,5.3,46.54,PAID,2023-05-15,2023-05-13,metered
TXN-202305-028845,2023-05-01,AC-EW-0105,WL-03242,EW-0105,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,61,1,61,7.55,460.55,59.13,519.68,PAID,2023-05-15,2023-05-18,
TXN-202305-028919,2023-05-01,AC-EW-0106,WL-03380,EW-0106,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,48,1,48,7.55,362.4,46.53,408.93,PAID,2023-05-15,2023-05-12,
TXN-202305-028995,2023-05-01,AC-EW-0107,WL-01368,EW-0107,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,7.55,211.4,27.14,238.54,PAID,2023-05-15,2023-05-20,
TXN-202305-029063,2023-05-01,AC-EW-0108,WL-02070,EW-0108,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.55,453.0,58.17,511.17,PAID,2023-05-15,2023-05-10,
TXN-202305-029129,2023-05-01,AC-EW-0109,WL-03624,EW-0109,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.55,453.0,58.17,511.17,PAID,2023-05-15,2023-05-20,
TXN-202305-029271,2023-05-01,AC-EW-0111,WL-01617,EW-0111,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,44,1,44,7.55,332.2,42.65,374.85,PAID,2023-05-15,2023-05-21,
TXN-202305-029272,2023-05-01,AC-EW-0111,WL-01617,EW-0111,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,127.04,16.31,143.35,PAID,2023-05-15,2023-05-21,metered
TXN-202305-029353,2023-05-01,AC-EW-0112,WL-01533,EW-0112,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2023-05-15,2023-05-22,
TXN-202305-029354,2023-05-01,AC-EW-0112,WL-01533,EW-0112,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,110.97,14.25,125.22,PAID,2023-05-15,2023-05-22,metered
TXN-202305-029420,2023-05-01,AC-EW-0113,WL-01482,EW-0113,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,62,1,62,7.55,468.1,60.1,528.2,PAID,2023-05-15,2023-05-11,
TXN-202305-029480,2023-05-01,AC-EW-0114,WL-03340,EW-0114,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,42,1,42,7.55,317.1,40.72,357.82,LATE,2023-05-15,,
TXN-202305-029553,2023-05-01,AC-EW-0115,WL-01809,EW-0115,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,39,1,39,7.55,294.45,37.81,332.26,PAID,2023-05-15,2023-05-11,
TXN-202305-029608,2023-05-01,AC-EW-0116,WL-02558,EW-0116,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,7.55,241.6,31.02,272.62,PAID,2023-05-15,2023-05-16,
TXN-202305-029783,2023-05-01,AC-EW-0120,WL-02149,EW-0120,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,80,1,80,7.55,604.0,77.55,681.55,OPEN,2023-05-15,,
TXN-202305-029863,2023-05-01,AC-EW-0121,WL-01125,EW-0121,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,38,1,38,7.55,286.9,36.84,323.74,LATE,2023-05-15,,
TXN-202305-029864,2023-05-01,AC-EW-0121,WL-01125,EW-0121,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,35.45,4.55,40.0,OPEN,2023-05-15,,metered
TXN-202305-029982,2023-05-01,AC-EW-0123,WL-03203,EW-0123,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,PAID,2023-05-15,2023-05-22,
TXN-202305-030102,2023-05-01,AC-EW-0201,WL-02818,EW-0201,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.55,302.0,38.78,340.78,PAID,2023-05-15,2023-05-24,
TXN-202305-030103,2023-05-01,AC-EW-0201,WL-02818,EW-0201,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,92.73,11.91,104.64,PAID,2023-05-15,2023-05-24,metered
TXN-202305-030172,2023-05-01,AC-EW-0202,WL-03332,EW-0202,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,7.55,377.5,48.47,425.97,PAID,2023-05-15,2023-05-22,
TXN-202305-030173,2023-05-01,AC-EW-0202,WL-03332,EW-0202,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,97.16,12.48,109.64,PAID,2023-05-15,2023-05-22,metered
TXN-202305-030250,2023-05-01,AC-EW-0203,WL-02676,EW-0203,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,35,1,35,7.55,264.25,33.93,298.18,PAID,2023-05-15,2023-05-20,
TXN-202305-030328,2023-05-01,AC-EW-0204,WL-01545,EW-0204,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.55,302.0,38.78,340.78,PAID,2023-05-15,2023-05-14,
TXN-202305-030329,2023-05-01,AC-EW-0204,WL-01545,EW-0204,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,24.33,3.12,27.45,PAID,2023-05-15,2023-05-14,metered
TXN-202305-030409,2023-05-01,AC-EW-0206,WL-01286,EW-0206,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,7.55,271.8,34.9,306.7,PAID,2023-05-15,2023-05-12,
TXN-202305-030410,2023-05-01,AC-EW-0206,WL-01286,EW-0206,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,134.76,17.3,152.06,PAID,2023-05-15,2023-05-12,metered
TXN-202305-030482,2023-05-01,AC-EW-0207,WL-01486,EW-0207,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,PAID,2023-05-15,2023-05-05,
TXN-202305-030604,2023-05-01,AC-EW-0209,WL-02673,EW-0209,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,7.55,271.8,34.9,306.7,PAID,2023-05-15,2023-05-23,
TXN-202305-030605,2023-05-01,AC-EW-0209,WL-02673,EW-0209,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,99.15,12.73,111.88,PAID,2023-05-15,2023-05-23,metered
TXN-202305-030669,2023-05-01,AC-EW-0210,WL-01729,EW-0210,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.55,302.0,38.78,340.78,PAID,2023-05-15,2023-05-20,
TXN-202305-030736,2023-05-01,AC-EW-0211,WL-02171,EW-0211,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,7.55,377.5,48.47,425.97,OPEN,2023-05-15,,
TXN-202305-030818,2023-05-01,AC-EW-0212,WL-01589,EW-0212,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,7.55,241.6,31.02,272.62,PAID,2023-05-15,2023-05-21,
TXN-202305-030819,2023-05-01,AC-EW-0212,WL-01589,EW-0212,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,48.9,6.28,55.18,PAID,2023-05-15,2023-05-21,metered
TXN-202305-030944,2023-05-01,AC-EW-0215,WL-03669,EW-0215,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,7.55,241.6,31.02,272.62,PAID,2023-05-15,2023-05-13,
TXN-202305-030945,2023-05-01,AC-EW-0215,WL-03669,EW-0215,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,81.21,10.43,91.64,PAID,2023-05-15,2023-05-13,metered
TXN-202305-031163,2023-05-01,AC-EW-0219,WL-02243,EW-0219,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2023-05-15,2023-05-14,
TXN-202305-031164,2023-05-01,AC-EW-0219,WL-02243,EW-0219,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,131.39,16.87,148.26,PAID,2023-05-15,2023-05-14,metered
TXN-202305-031283,2023-05-01,AC-EW-0221,WL-02645,EW-0221,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,58,1,58,7.55,437.9,56.23,494.13,LATE,2023-05-15,,
TXN-202305-031468,2023-05-01,AC-EW-0302,WL-01910,EW-0302,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,7.55,377.5,48.47,425.97,OPEN,2023-05-15,,
TXN-202305-031469,2023-05-01,AC-EW-0302,WL-01910,EW-0302,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,86.55,11.11,97.66,OPEN,2023-05-15,,metered
TXN-202305-031592,2023-05-01,AC-EW-0304,WL-03721,EW-0304,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.55,302.0,38.78,340.78,PAID,2023-05-15,2023-05-08,
TXN-202305-031667,2023-05-01,AC-EW-0305,WL-02577,EW-0305,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,62,1,62,7.55,468.1,60.1,528.2,PAID,2023-05-15,2023-05-23,
TXN-202305-031777,2023-05-01,AC-EW-0307,WL-01183,EW-0307,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2023-05-15,2023-05-25,
TXN-202305-031778,2023-05-01,AC-EW-0307,WL-01183,EW-0307,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,111.23,14.28,125.51,PAID,2023-05-15,2023-05-25,metered
TXN-202305-031836,2023-05-01,AC-EW-0308,WL-02107,EW-0308,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,7.55,211.4,27.14,238.54,PAID,2023-05-15,2023-05-20,
TXN-202305-031837,2023-05-01,AC-EW-0308,WL-02107,EW-0308,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,121.19,15.56,136.75,PAID,2023-05-15,2023-05-20,metered
TXN-202305-031948,2023-05-01,AC-EW-0311,WL-02248,EW-0311,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,7.55,241.6,31.02,272.62,PAID,2023-05-15,2023-05-03,
TXN-202305-032225,2023-05-01,AC-EW-0316,WL-02940,EW-0316,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,61,1,61,7.55,460.55,59.13,519.68,PAID,2023-05-15,2023-05-24,
TXN-202305-032226,2023-05-01,AC-EW-0316,WL-02940,EW-0316,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,83.42,10.71,94.13,PAID,2023-05-15,2023-05-24,metered
TXN-202305-032336,2023-05-01,AC-EW-0318,WL-03162,EW-0318,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,37,1,37,7.55,279.35,35.87,315.22,PAID,2023-05-15,2023-05-18,
TXN-202305-032408,2023-05-01,AC-EW-0319,WL-02697,EW-0319,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2023-05-15,2023-05-06,
TXN-202305-032479,2023-05-01,AC-EW-0321,WL-02660,EW-0321,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2023-05-15,2023-05-21,
TXN-202305-032480,2023-05-01,AC-EW-0321,WL-02660,EW-0321,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,86.41,11.1,97.51,PAID,2023-05-15,2023-05-21,metered
TXN-202305-032556,2023-05-01,AC-EW-0322,WL-02010,EW-0322,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,57,1,57,7.55,430.35,55.26,485.61,PAID,2023-05-15,2023-05-10,
TXN-202305-032810,2023-05-01,AC-EW-0403,WL-01209,EW-0403,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.55,453.0,58.17,511.17,PAID,2023-05-15,2023-05-14,
TXN-202305-032811,2023-05-01,AC-EW-0403,WL-01209,EW-0403,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,45.1,5.79,50.89,PAID,2023-05-15,2023-05-14,metered
TXN-202305-032875,2023-05-01,AC-EW-0404,WL-01370,EW-0404,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,OPEN,2023-05-15,,
TXN-202305-032980,2023-05-01,AC-EW-0406,WL-02810,EW-0406,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.55,302.0,38.78,340.78,LATE,2023-05-15,,
TXN-202305-032981,2023-05-01,AC-EW-0406,WL-02810,EW-0406,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,70.41,9.04,79.45,OPEN,2023-05-15,,metered
TXN-202305-033050,2023-05-01,AC-EW-0407,WL-02314,EW-0407,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,PAID,2023-05-15,2023-05-03,
TXN-202305-033109,2023-05-01,AC-EW-0408,WL-02705,EW-0408,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.55,453.0,58.17,511.17,PAID,2023-05-15,2023-05-23,
TXN-202305-033110,2023-05-01,AC-EW-0408,WL-02705,EW-0408,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,112.36,14.43,126.79,PAID,2023-05-15,2023-05-23,metered
TXN-202305-033190,2023-05-01,AC-EW-0409,WL-01264,EW-0409,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2023-05-15,2023-05-11,
TXN-202305-033310,2023-05-01,AC-EW-0411,WL-01489,EW-0411,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2023-05-15,2023-05-20,
TXN-202305-033311,2023-05-01,AC-EW-0411,WL-01489,EW-0411,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,47.93,6.15,54.08,PAID,2023-05-15,2023-05-20,metered
TXN-202305-033373,2023-05-01,AC-EW-0412,WL-01854,EW-0412,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2023-05-15,2023-05-08,
TXN-202305-033427,2023-05-01,AC-EW-0413,WL-02169,EW-0413,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2023-05-15,2023-05-19,
TXN-202305-033428,2023-05-01,AC-EW-0413,WL-02169,EW-0413,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,78.36,10.06,88.42,PAID,2023-05-15,2023-05-19,metered
TXN-202305-033491,2023-05-01,AC-EW-0414,WL-02221,EW-0414,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.55,302.0,38.78,340.78,PAID,2023-05-15,2023-05-16,
TXN-202305-033492,2023-05-01,AC-EW-0414,WL-02221,EW-0414,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,54.36,6.98,61.34,PAID,2023-05-15,2023-05-16,metered
TXN-202305-033744,2023-05-01,AC-EW-0419,WL-03750,EW-0419,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,PAID,2023-05-15,2023-05-23,
TXN-202305-033745,2023-05-01,AC-EW-0419,WL-03750,EW-0419,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,115.09,14.78,129.87,PAID,2023-05-15,2023-05-23,metered
TXN-202305-033964,2023-05-01,AC-EW-0424,WL-03790,EW-0424,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,52,1,52,7.55,392.6,50.41,443.01,PAID,2023-05-15,2023-05-12,
TXN-202305-033965,2023-05-01,AC-EW-0424,WL-03790,EW-0424,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,38.48,4.94,43.42,PAID,2023-05-15,2023-05-12,metered
TXN-202305-034027,2023-05-01,AC-EW-0502,WL-02559,EW-0502,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,47,1,47,7.55,354.85,45.56,400.41,PAID,2023-05-15,2023-05-11,
TXN-202305-034105,2023-05-01,AC-EW-0503,WL-01756,EW-0503,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,59,1,59,7.55,445.45,57.2,502.65,PAID,2023-05-15,2023-05-08,
TXN-202305-034106,2023-05-01,AC-EW-0503,WL-01756,EW-0503,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,60.56,7.78,68.34,PAID,2023-05-15,2023-05-08,metered
TXN-202305-034188,2023-05-01,AC-EW-0504,WL-02218,EW-0504,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,55,1,55,7.55,415.25,53.32,468.57,PAID,2023-05-15,2023-05-16,
TXN-202305-034320,2023-05-01,AC-EW-0506,WL-01608,EW-0506,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.55,453.0,58.17,511.17,PAID,2023-05-15,2023-05-24,
TXN-202305-034398,2023-05-01,AC-EW-0507,WL-02869,EW-0507,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2023-05-15,2023-05-12,
TXN-202305-034567,2023-05-01,AC-EW-0511,WL-03287,EW-0511,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,7.55,271.8,34.9,306.7,PAID,2023-05-15,2023-05-10,
TXN-202305-034568,2023-05-01,AC-EW-0511,WL-03287,EW-0511,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,36.85,4.73,41.58,PAID,2023-05-15,2023-05-10,metered
TXN-202305-034649,2023-05-01,AC-EW-0512,WL-02879,EW-0512,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.55,453.0,58.17,511.17,PAID,2023-05-15,2023-05-07,
TXN-202305-034650,2023-05-01,AC-EW-0512,WL-02879,EW-0512,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,92.58,11.89,104.47,PAID,2023-05-15,2023-05-07,metered
TXN-202305-034720,2023-05-01,AC-EW-0513,WL-01694,EW-0513,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,41,1,41,7.55,309.55,39.75,349.3,PAID,2023-05-15,2023-05-14,
TXN-202305-034721,2023-05-01,AC-EW-0513,WL-01694,EW-0513,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,32.17,4.13,36.3,PAID,2023-05-15,2023-05-14,metered
TXN-202305-034800,2023-05-01,AC-EW-0514,WL-02692,EW-0514,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,51,1,51,7.55,385.05,49.44,434.49,PAID,2023-05-15,2023-05-21,
TXN-202305-034910,2023-05-01,AC-EW-0516,WL-03909,EW-0516,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.55,302.0,38.78,340.78,PAID,2023-05-15,2023-05-27,
TXN-202305-034911,2023-05-01,AC-EW-0516,WL-03909,EW-0516,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,63.07,8.1,71.17,PAID,2023-05-15,2023-05-27,metered
TXN-202305-034964,2023-05-01,AC-EW-0517,WL-01673,EW-0517,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,39,1,39,7.55,294.45,37.81,332.26,PAID,2023-05-15,2023-05-12,
TXN-202305-034965,2023-05-01,AC-EW-0517,WL-01673,EW-0517,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,122.55,15.74,138.29,PAID,2023-05-15,2023-05-12,metered
TXN-202305-035042,2023-05-01,AC-EW-0518,WL-01433,EW-0518,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,7.55,377.5,48.47,425.97,PAID,2023-05-15,2023-05-19,
TXN-202305-035123,2023-05-01,AC-EW-0519,WL-01765,EW-0519,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,54,1,54,7.55,407.7,52.35,460.05,PAID,2023-05-15,2023-05-14,
TXN-202305-035197,2023-05-01,AC-EW-0520,WL-02696,EW-0520,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,27,1,27,7.55,203.85,26.17,230.02,PAID,2023-05-15,2023-05-16,
TXN-202305-035369,2023-05-01,AC-EW-0523,WL-01972,EW-0523,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,58,1,58,7.55,437.9,56.23,494.13,PAID,2023-05-15,2023-05-09,
TXN-202305-035495,2023-05-01,AC-EW-0601,WL-02782,EW-0601,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,24,1,24,7.55,181.2,23.27,204.47,PAID,2023-05-15,2023-05-23,
TXN-202305-035549,2023-05-01,AC-EW-0602,WL-02572,EW-0602,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,7.55,377.5,48.47,425.97,PAID,2023-05-15,2023-05-27,
TXN-202305-035628,2023-05-01,AC-EW-0603,WL-03665,EW-0603,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,24,1,24,7.55,181.2,23.27,204.47,PAID,2023-05-15,2023-05-16,
TXN-202305-035629,2023-05-01,AC-EW-0603,WL-03665,EW-0603,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,60.41,7.76,68.17,PAID,2023-05-15,2023-05-16,metered
TXN-202305-035688,2023-05-01,AC-EW-0604,WL-02293,EW-0604,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.55,453.0,58.17,511.17,PAID,2023-05-15,2023-05-20,
TXN-202305-035745,2023-05-01,AC-EW-0605,WL-02016,EW-0605,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,55,1,55,7.55,415.25,53.32,468.57,PAID,2023-05-15,2023-05-21,
TXN-202305-035864,2023-05-01,AC-EW-0607,WL-02210,EW-0607,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.55,302.0,38.78,340.78,PAID,2023-05-15,2023-05-15,
TXN-202305-035865,2023-05-01,AC-EW-0607,WL-02210,EW-0607,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,118.43,15.21,133.64,PAID,2023-05-15,2023-05-15,metered
TXN-202305-036075,2023-05-01,AC-EW-0611,WL-01796,EW-0611,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,47,1,47,7.55,354.85,45.56,400.41,PAID,2023-05-15,2023-05-15,
TXN-202305-036076,2023-05-01,AC-EW-0611,WL-01796,EW-0611,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,102.53,13.16,115.69,PAID,2023-05-15,2023-05-15,metered
TXN-202305-036156,2023-05-01,AC-EW-0614,WL-02310,EW-0614,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,53,1,53,7.55,400.15,51.38,451.53,PAID,2023-05-15,2023-05-13,
TXN-202305-036224,2023-05-01,AC-EW-0615,WL-03561,EW-0615,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,PAID,2023-05-15,2023-05-19,
TXN-202305-036282,2023-05-01,AC-EW-0616,WL-01289,EW-0616,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,43,1,43,7.55,324.65,41.69,366.34,PAID,2023-05-15,2023-05-11,
TXN-202305-036283,2023-05-01,AC-EW-0616,WL-01289,EW-0616,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,77.86,10.0,87.86,PAID,2023-05-15,2023-05-11,metered
TXN-202305-036401,2023-05-01,AC-EW-0618,WL-01884,EW-0618,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,7.55,211.4,27.14,238.54,PAID,2023-05-15,2023-05-11,
TXN-202305-036402,2023-05-01,AC-EW-0618,WL-01884,EW-0618,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,63.56,8.16,71.72,PAID,2023-05-15,2023-05-11,metered
TXN-202305-036478,2023-05-01,AC-EW-0621,WL-01004,EW-0621,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,80,1,80,7.55,604.0,77.55,681.55,PAID,2023-05-15,2023-05-26,
TXN-202305-036479,2023-05-01,AC-EW-0621,WL-01004,EW-0621,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,45.62,5.86,51.48,PAID,2023-05-15,2023-05-26,metered
TXN-202305-036557,2023-05-01,AC-EW-0623,WL-02886,EW-0623,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,62,1,62,7.55,468.1,60.1,528.2,PAID,2023-05-15,2023-05-10,
TXN-202305-036623,2023-05-01,AC-EW-0624,WL-01257,EW-0624,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.55,453.0,58.17,511.17,PAID,2023-05-15,2023-05-15,
TXN-202305-036624,2023-05-01,AC-EW-0624,WL-01257,EW-0624,Eastwey,NON_COMM_MONTHLY,ELECTRICITY,,,,,43.51,5.59,49.1,PAID,2023-05-15,2023-05-15,metered
TXN-202305-036704,2023-05-01,AC-EW-0702,WL-02343,EW-0702,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,LATE,2023-05-15,,
TXN-202305-036787,2023-05-01,AC-EW-0703,WL-01158,EW-0703,Eastwey,NON_COMM_MONTHLY,MONTHLY_MOORAGE,52,1,52,7.55,392.6,50.41,443.01,PAID,2023-05-15,2023-05-12,
